#Tabulated potential
r,f(r)
14.3305,0.9931452673317119
14.3315,0.9931387111758928
14.3325,0.9931321511371514
14.3335,0.9931255872144632
14.3345,0.993119019406829
14.3355,0.9931124477132741
14.336500000000001,0.9931058721328495
14.3375,0.9930992926646304
14.3385,0.9930927093077174
14.339500000000001,0.9930861220612361
14.3405,0.9930795309243373
14.3415,0.9930729358961962
14.342500000000001,0.9930663369760132
14.3435,0.9930597341630137
14.3445,0.9930531274564486
14.3455,0.9930465168555926
14.3465,0.9930399023597465
14.3475,0.9930332839682355
14.3485,0.9930266616804101
14.3495,0.993020035495645
14.3505,0.9930134054133407
14.3515,0.9930067714329224
14.352500000000001,0.99300013355384
14.3535,0.9929934917755687
14.3545,0.9929868460976085
14.355500000000001,0.9929801965194841
14.3565,0.9929735430407453
14.3575,0.9929668856609671
14.358500000000001,0.9929602243797493
14.3595,0.9929535591967162
14.3605,0.9929468901115176
14.3615,0.9929402171238281
14.3625,0.9929335402333465
14.3635,0.9929268594397976
14.3645,0.9929201747429306
14.3655,0.9929134861425195
14.3665,0.9929067936383631
14.3675,0.9929000972302854
14.368500000000001,0.9928933969181354
14.3695,0.9928866927017866
14.3705,0.9928799845811376
14.371500000000001,0.9928732725561114
14.3725,0.9928665566266568
14.3735,0.9928598367927466
14.374500000000001,0.992853113054379
14.3755,0.9928463854115769
14.3765,0.9928396538643877
14.3775,0.992832918412884
14.3785,0.9928261790571634
14.3795,0.9928194357973479
14.3805,0.9928126886335845
14.3815,0.9928059375660452
14.3825,0.9927991825949263
14.3835,0.9927924237204497
14.384500000000001,0.9927856609428615
14.3855,0.9927788942624326
14.3865,0.9927721236794589
14.387500000000001,0.9927653491942612
14.3885,0.9927585708071844
14.3895,0.9927517885185994
14.390500000000001,0.9927450023289003
14.3915,0.9927382122385073
14.3925,0.9927314182478647
14.3935,0.9927246203574416
14.3945,0.9927178185677319
14.3955,0.9927110128792542
14.3965,0.9927042032925519
14.3975,0.992697389808193
14.3985,0.9926905724267702
14.3995,0.9926837511489008
14.400500000000001,0.9926769259752272
14.4015,0.9926700969064159
14.4025,0.9926632639431586
14.403500000000001,0.9926564270861713
14.4045,0.9926495863361949
14.4055,0.9926427416939948
14.4065,0.9926358931603609
14.4075,0.9926290407361081
14.4085,0.9926221844220758
14.4095,0.9926153242191277
14.4105,0.9926084601281525
14.4115,0.9926015921500629
14.4125,0.9925947202857975
14.4135,0.9925878445363178
14.4145,0.9925809649026107
14.4155,0.9925740813856881
14.416500000000001,0.9925671939865858
14.4175,0.9925603027063639
14.4185,0.9925534075461079
14.419500000000001,0.9925465085069273
14.4205,0.9925396055899559
14.4215,0.9925326987963525
14.4225,0.9925257881273001
14.4235,0.9925188735840063
14.4245,0.9925119551677029
14.4255,0.9925050328796465
14.4265,0.9924981067211183
14.4275,0.992491176693423
14.4285,0.9924842427978909
14.4295,0.9924773050358762
14.4305,0.9924703634087573
14.4315,0.9924634179179375
14.432500000000001,0.9924564685648438
14.4335,0.992449515350928
14.4345,0.9924425582776666
14.435500000000001,0.99243559734656
14.4365,0.9924286325591326
14.4375,0.9924216639169341
14.4385,0.9924146914215377
14.4395,0.9924077150745414
14.4405,0.9924007348775667
14.4415,0.9923937508322607
14.4425,0.9923867629402936
14.4435,0.9923797712033605
14.4445,0.9923727756231804
14.445500000000001,0.9923657762014967
14.4465,0.9923587729400771
14.4475,0.9923517658407132
14.448500000000001,0.9923447549052213
14.4495,0.9923377401354412
14.4505,0.9923307215332378
14.451500000000001,0.992323699100499
14.4525,0.992316672839138
14.4535,0.9923096427510913
14.4545,0.9923026088383199
14.4555,0.992295571102809
14.4565,0.9922885295465673
14.4575,0.9922814841716286
14.4585,0.9922744349800499
14.4595,0.9922673819739125
14.4605,0.9922603251553217
14.461500000000001,0.992253264526407
14.4625,0.992246200089322
14.4635,0.992239131846244
14.464500000000001,0.9922320597993742
14.4655,0.9922249839509383
14.4665,0.9922179043031853
14.467500000000001,0.9922108208583887
14.4685,0.9922037336188456
14.4695,0.9921966425868772
14.4705,0.9921895477648286
14.4715,0.9921824491550687
14.4725,0.99217534675999
14.4735,0.9921682405820094
14.4745,0.9921611306235671
14.4755,0.9921540168871278
14.4765,0.9921468993751793
14.477500000000001,0.9921397780902337
14.4785,0.9921326530348265
14.4795,0.9921255242115173
14.480500000000001,0.9921183916228892
14.4815,0.9921112552715491
14.4825,0.9921041151601278
14.483500000000001,0.9920969712912794
14.4845,0.9920898236676822
14.4855,0.9920826722920381
14.4865,0.9920755171670717
14.4875,0.9920683582955326
14.4885,0.9920611956801935
14.4895,0.9920540293238501
14.4905,0.9920468592293227
14.4915,0.9920396853994546
14.4925,0.9920325078371125
14.493500000000001,0.992025326545187
14.4945,0.9920181415265923
14.4955,0.9920109527842659
14.496500000000001,0.9920037603211684
14.4975,0.9919965641402847
14.4985,0.9919893642446225
14.499500000000001,0.9919821606372132
14.5005,0.9919749533211115
14.5015,0.9919677422993959
14.5025,0.9919605275751676
14.5035,0.9919533091515518
14.5045,0.9919460870316964
14.5055,0.9919388612187736
14.5065,0.9919316317159778
14.5075,0.9919243985265275
14.5085,0.9919171616536642
14.509500000000001,0.9919099211006525
14.5105,0.9919026768707806
14.5115,0.9918954289673595
14.512500000000001,0.9918881773937239
14.5135,0.9918809221532312
14.5145,0.9918736632492623
14.515500000000001,0.9918664006852208
14.5165,0.9918591344645343
14.5175,0.9918518645906526
14.5185,0.9918445910670491
14.5195,0.9918373138972202
14.5205,0.9918300330846851
14.5215,0.9918227486329863
14.5225,0.9918154605456893
14.5235,0.9918081688263825
14.5245,0.991800873478677
14.525500000000001,0.9917935745062078
14.5265,0.9917862719126317
14.5275,0.9917789657016289
14.528500000000001,0.9917716558769029
14.5295,0.9917643424421793
14.5305,0.9917570254012071
14.5315,0.9917497047577584
14.5325,0.9917423805156269
14.5335,0.9917350526786304
14.5345,0.9917277212506086
14.5355,0.9917203862354249
14.5365,0.9917130476369646
14.5375,0.9917057054591355
14.5385,0.9916983597058693
14.5395,0.9916910103811192
14.5405,0.9916836574888618
14.541500000000001,0.9916763010330957
14.5425,0.9916689410178425
14.5435,0.9916615774471466
14.544500000000001,0.9916542103250743
14.5455,0.9916468396557151
14.5465,0.9916394654431805
14.5475,0.991632087691605
14.5485,0.9916247064051453
14.5495,0.9916173215879805
14.5505,0.9916099332443125
14.5515,0.9916025413783648
14.5525,0.9915951459943845
14.5535,0.9915877470966399
14.5545,0.9915803446894225
14.5555,0.9915729387770456
14.5565,0.9915655293638449
14.557500000000001,0.9915581164541788
14.5585,0.9915507000524275
14.5595,0.9915432801629935
14.560500000000001,0.9915358567903017
14.5615,0.9915284299387987
14.5625,0.9915209996129541
14.5635,0.9915135658172594
14.5645,0.9915061285562272
14.5655,0.991498687834394
14.5665,0.9914912436563165
14.5675,0.991483796026575
14.5685,0.9914763449497709
14.5695,0.9914688904305279
14.570500000000001,0.9914614324734917
14.5715,0.9914539710833299
14.5725,0.9914465062647321
14.573500000000001,0.99143903802241
14.5745,0.9914315663610966
14.5755,0.9914240912855473
14.576500000000001,0.9914166128005392
14.5775,0.9914091309108712
14.5785,0.9914016456213641
14.5795,0.99139415693686
14.5805,0.9913866648622235
14.5815,0.9913791694023402
14.5825,0.9913716705621182
14.5835,0.991364168346486
14.5845,0.9913566627603952
14.5855,0.991349153808818
14.586500000000001,0.9913416414967491
14.5875,0.9913341258292034
14.5885,0.991326606811219
14.589500000000001,0.991319084447854
14.5905,0.9913115587441891
14.5915,0.9913040297053258
14.592500000000001,0.9912964973363876
14.5935,0.991288961642519
14.5945,0.9912814226288861
14.5955,0.9912738803006759
14.5965,0.9912663346630977
14.5975,0.9912587857213815
14.5985,0.9912512334807781
14.5995,0.9912436779465608
14.6005,0.9912361191240231
14.6015,0.9912285570184801
14.602500000000001,0.9912209916352682
14.6035,0.9912134229797449
14.6045,0.9912058510572885
14.605500000000001,0.991198275873299
14.6065,0.9911906974331968
14.6075,0.991183115742424
14.608500000000001,0.9911755308064434
14.6095,0.9911679426307388
14.6105,0.9911603512208152
14.6115,0.991152756582198
14.6125,0.9911451587204347
14.6135,0.9911375576410921
14.6145,0.9911299533497593
14.6155,0.9911223458520451
14.6165,0.9911147351535801
14.6175,0.9911071212600151
14.618500000000001,0.9910995041770216
14.6195,0.9910918839102923
14.6205,0.9910842604655405
14.621500000000001,0.9910766338484998
14.6225,0.9910690040649244
14.6235,0.99106137112059
14.624500000000001,0.9910537350212918
14.6255,0.9910460957728464
14.6265,0.9910384533810906
14.6275,0.9910308078518816
14.6285,0.9910231591910974
14.6295,0.991015507404636
14.6305,0.9910078524984163
14.6315,0.9910001944783776
14.6325,0.9909925333504791
14.6335,0.9909848691207007
14.634500000000001,0.9909772017950427
14.6355,0.9909695313795255
14.6365,0.9909618578801894
14.637500000000001,0.9909541813030959
14.6385,0.990946501654326
14.6395,0.9909388189399807
14.640500000000001,0.9909311331661816
14.6415,0.9909234443390705
14.6425,0.990915752464809
14.6435,0.9909080575495787
14.6445,0.9909003595995812
14.6455,0.9908926586210386
14.6465,0.9908849546201922
14.6475,0.990877247603304
14.6485,0.9908695375766556
14.6495,0.9908618245465481
14.650500000000001,0.9908541085193033
14.6515,0.9908463895012619
14.6525,0.990838667498785
14.653500000000001,0.9908309425182533
14.6545,0.9908232145660671
14.6555,0.9908154836486467
14.6565,0.9908077497724318
14.6575,0.990800012943882
14.6585,0.9907922731694764
14.6595,0.9907845304557131
14.6605,0.9907767848091109
14.6615,0.9907690362362074
14.6625,0.9907612847435596
14.6635,0.9907535303377444
14.6645,0.9907457730253576
14.6655,0.9907380128130153
14.666500000000001,0.990730249707352
14.6675,0.9907224837150218
14.6685,0.9907147148426987
14.669500000000001,0.9907069430970749
14.6705,0.9906991684848631
14.6715,0.9906913910127942
14.6725,0.9906836106876187
14.6735,0.9906758275161063
14.6745,0.9906680415050458
14.6755,0.9906602526612451
14.6765,0.9906524609915309
14.6775,0.9906446665027494
14.6785,0.9906368692017651
14.6795,0.9906290690954626
14.6805,0.9906212661907441
14.6815,0.9906134604945318
14.682500000000001,0.9906056520137659
14.6835,0.9905978407554064
14.6845,0.9905900267264309
14.685500000000001,0.990582209933837
14.6865,0.9905743903846403
14.6875,0.9905665680858756
14.6885,0.9905587430445956
14.6895,0.9905509152678724
14.6905,0.9905430847627966
14.6915,0.9905352515364773
14.6925,0.9905274155960416
14.6935,0.9905195769486362
14.6945,0.9905117356014254
14.695500000000001,0.9905038915615926
14.6965,0.9904960448363389
14.6975,0.9904881954328845
14.698500000000001,0.9904803433584674
14.6995,0.9904724886203443
14.7005,0.9904646312257902
14.701500000000001,0.9904567711820983
14.7025,0.9904489084965796
14.7035,0.9904410431765641
14.7045,0.9904331752293991
14.7055,0.9904253046624508
14.7065,0.990417431483103
14.7075,0.9904095556987578
14.7085,0.9904016773168351
14.7095,0.9903937963447732
14.7105,0.9903859127900281
14.711500000000001,0.9903780266600736
14.7125,0.9903701379624014
14.7135,0.9903622467045214
14.714500000000001,0.9903543528939612
14.7155,0.990346456538266
14.7165,0.9903385576449992
14.717500000000001,0.9903306562217413
14.7185,0.990322752276091
14.7195,0.9903148458156642
14.7205,0.9903069368480951
14.7215,0.9902990253810352
14.7225,0.9902911114221529
14.7235,0.9902831949791354
14.7245,0.9902752760596861
14.7255,0.990267354671527
14.7265,0.9902594308223966
14.727500000000001,0.9902515045200514
14.7285,0.9902435757722649
14.7295,0.9902356445868279
14.730500000000001,0.9902277109715489
14.7315,0.9902197749342536
14.7325,0.9902118364827844
14.733500000000001,0.9902038956250012
14.7345,0.9901959523687813
14.7355,0.9901880067220186
14.7365,0.9901800586926244
14.7375,0.9901721082885274
14.7385,0.9901641555176722
14.7395,0.9901562003880219
14.7405,0.990148242907555
14.7415,0.9901402830842684
14.7425,0.9901323209261742
14.743500000000001,0.9901243564413031
14.7445,0.9901163896377013
14.7455,0.9901084205234325
14.746500000000001,0.9901004491065766
14.7475,0.9900924753952307
14.7485,0.9900844993975079
14.749500000000001,0.9900765211215389
14.7505,0.99006854057547
14.7515,0.990060557767465
14.7525,0.9900525727057032
14.7535,0.9900445853983812
14.7545,0.9900365958537117
14.7555,0.9900286040799237
14.7565,0.990020610085263
14.7575,0.9900126138779916
14.7585,0.9900046154663871
14.759500000000001,0.9899966148587448
14.7605,0.9899886120633746
14.7615,0.989980607088604
14.762500000000001,0.989972599942776
14.7635,0.9899645906342496
14.7645,0.9899565791714003
14.765500000000001,0.9899485655626193
14.7665,0.9899405498163141
14.7675,0.9899325319409079
14.7685,0.9899245119448402
14.7695,0.9899164898365662
14.7705,0.9899084656245571
14.7715,0.9899004393172995
14.7725,0.9898924109232966
14.7735,0.9898843804510667
14.7745,0.989876347909144
14.775500000000001,0.9898683133060787
14.7765,0.9898602766504361
14.7775,0.9898522379507976
14.778500000000001,0.9898441972157598
14.7795,0.9898361544539356
14.7805,0.9898281096739523
14.781500000000001,0.9898200628844536
14.7825,0.9898120140940982
14.7835,0.9898039633115604
14.7845,0.9897959105455297
14.7855,0.9897878558047106
14.7865,0.9897797990978243
14.7875,0.9897717404336053
14.7885,0.9897636798208045
14.7895,0.9897556172681881
14.7905,0.9897475527845366
14.791500000000001,0.9897394863786466
14.7925,0.989731418059329
14.7935,0.9897233478354098
14.794500000000001,0.9897152757157306
14.7955,0.9897072017091475
14.7965,0.9896991258245315
14.7975,0.9896910480707686
14.7985,0.9896829684567596
14.7995,0.98967488699142
14.8005,0.9896668036836807
14.8015,0.9896587185424864
14.8025,0.989650631576797
14.8035,0.9896425427955872
14.8045,0.9896344522078458
14.8055,0.9896263598225769
14.8065,0.9896182656487986
14.807500000000001,0.9896101696955437
14.8085,0.9896020719718596
14.8095,0.9895939724868076
14.810500000000001,0.9895858712494641
14.8115,0.9895777682689195
14.8125,0.9895696635542787
14.8135,0.9895615571146604
14.8145,0.9895534489591984
14.8155,0.9895453390970399
14.8165,0.9895372275373465
14.8175,0.9895291142892944
14.8185,0.9895209993620732
14.8195,0.989512882764887
14.820500000000001,0.9895047645069538
14.8215,0.9894966445975056
14.8225,0.9894885230457882
14.823500000000001,0.9894803998610616
14.8245,0.9894722750525996
14.8255,0.9894641486296895
14.826500000000001,0.9894560206016325
14.8275,0.9894478909777443
14.8285,0.989439759767353
14.8295,0.9894316269798016
14.8305,0.9894234926244457
14.8315,0.9894153567106556
14.8325,0.9894072192478142
14.8335,0.9893990802453184
14.8345,0.9893909397125785
14.8355,0.9893827976590183
14.836500000000001,0.9893746540940747
14.8375,0.9893665090271985
14.8385,0.9893583624678532
14.839500000000001,0.9893502144255163
14.8405,0.9893420649096781
14.8415,0.9893339139298424
14.842500000000001,0.9893257614955256
14.8435,0.9893176076162578
14.8445,0.989309452301582
14.8455,0.9893012955610544
14.8465,0.9892931374042441
14.8475,0.9892849778407332
14.8485,0.9892768168801167
14.8495,0.9892686545320024
14.8505,0.9892604908060115
14.8515,0.9892523257117775
14.852500000000001,0.9892441592589465
14.8535,0.9892359914571783
14.8545,0.9892278223161444
14.855500000000001,0.9892196518455294
14.8565,0.9892114800550309
14.8575,0.9892033069543582
14.858500000000001,0.9891951325532342
14.8595,0.9891869568613931
14.8605,0.9891787798885829
14.8615,0.9891706016445633
14.8625,0.9891624221391064
14.8635,0.9891542413819966
14.8645,0.9891460593830312
14.8655,0.9891378761520192
14.8665,0.9891296916987818
14.8675,0.9891215060331532
14.868500000000001,0.9891133191649785
14.8695,0.9891051311041162
14.8705,0.9890969418604362
14.871500000000001,0.9890887514438202
14.8725,0.9890805598641628
14.8735,0.9890723671313698
14.874500000000001,0.9890641732553589
14.8755,0.9890559782460606
14.8765,0.9890477821134163
14.8775,0.9890395848673794
14.8785,0.9890313865179153
14.8795,0.9890231870750014
14.8805,0.9890149865486257
14.8815,0.9890067849487895
14.8825,0.9889985822855041
14.8835,0.9889903785687935
14.884500000000001,0.9889821738086928
14.8855,0.9889739680152484
14.8865,0.9889657611985184
14.887500000000001,0.9889575533685726
14.8885,0.9889493445354917
14.8895,0.9889411347093681
14.890500000000001,0.9889329239003052
14.8915,0.9889247121184175
14.8925,0.9889164993738315
14.8935,0.9889082856766843
14.8945,0.9889000710371239
14.8955,0.98889185546531
14.8965,0.9888836389714134
14.8975,0.9888754215656151
14.8985,0.988867203258108
14.8995,0.9888589840590951
14.900500000000001,0.9888507639787915
14.9015,0.9888425430274217
14.9025,0.988834321215222
14.903500000000001,0.9888260985524395
14.9045,0.9888178750493315
14.9055,0.9888096507161662
14.906500000000001,0.9888014255632231
14.9075,0.9887931996007913
14.9085,0.9887849728391709
14.9095,0.9887767452886729
14.9105,0.9887685169596185
14.9115,0.9887602878623394
14.9125,0.9887520580071778
14.9135,0.9887438274044859
14.9145,0.9887355960646267
14.9155,0.9887273639979737
14.916500000000001,0.9887191312149098
14.9175,0.9887108977258291
14.9185,0.9887026635411353
14.919500000000001,0.9886944286712425
14.9205,0.9886861931265745
14.9215,0.9886779569175658
14.9225,0.9886697200546605
14.9235,0.9886614825483129
14.9245,0.988653244408987
14.9255,0.9886450056471572
